102395,-42.4,10.57,23.71,102395,3.42,311.2398153,-66.20323826,0.2
8796,12.02,-233.69,50.87,8796,3.42,28.27041595,29.57939727,0.55
86974,-291.42,-750,119.05,86974,3.42,266.6154955,27.72249917,0.71
78384,-16.58,-27.06,6.61,78384,3.42,240.0305854,-38.39664079,-0.23
93805,-19.68,-90.37,26.05,93805,3.43,286.5622914,-4.88233456,-0.09
50335,19.84,-7.3,12.56,50335,3.43,154.1725181,23.4173284,0.39
45080,-17.67,14.14,7.79,45080,3.43,137.7421054,-58.96693014,-0.17
50372,-170.11,-42.64,24.27,50372,3.45,154.2746956,42.91446855,0.05
5364,215.81,-138.33,27.73,5364,3.46,17.14693197,-10.181928,1.11
38827,-28.38,16.76,8.43,38827,3.46,119.1947573,-52.98240062,-0.17
74666,84.84,-110.57,27.94,74666,3.46,228.8754324,33.31510222,0.96
3821,1087.11,-559.65,167.99,3821,3.46,12.27125262,57.8165477,0.66
12706,-146.43,-145.27,39.78,12706,3.47,40.82551897,3.23617162,0.1
67472,-23.85,-19.22,6.19,67472,3.47,207.4041993,-42.47368506,-0.21
49583,-1.94,-0.53,1.53,49583,3.48,151.8331395,16.76266572,0.06
81833,35.58,-84.98,29.11,81833,3.48,250.7239107,38.92246103,0.89
55219,-26.61,27.51,7.74,55219,3.49,169.6198139,33.09423881,1.37
112623,108.47,-65.93,25.16,112623,3.49,342.1383214,-51.31670354,0.1
90422,-16.68,-53.33,13.08,90422,3.49,276.7434595,-45.96832919,-0.18
8102,-1721.82,854.07,274.17,8102,3.49,26.02136441,-15.93955597,0.82
73555,-40.2,-29.22,14.91,73555,3.49,225.486638,40.39063671,0.89
33856,-6.01,4.64,2.68,33856,3.49,105.4297988,-27.93484165,1.82
35550,-18.72,-7.76,55.45,35550,3.5,110.0307889,21.98233941,0.44
32759,-9.18,4.04,4.13,32759,3.5,102.4602729,-32.50848752,-0.1
112724,-66.1,-124.74,28.27,112724,3.5,342.4204674,66.20071089,1.06
112748,144.11,-43.44,27.95,112748,3.51,342.5004181,24.60168486,0.89
98337,64.37,22.58,11.9,98337,3.51,299.6891152,19.49209287,1.65
17378,-91.71,742.23,110.58,17378,3.52,55.81231706,-9.76519868,0.94
48774,-13.13,2.83,1.69,48774,3.52,149.2156452,-54.5677973,-0.04
47508,-143.67,-37.45,24.12,47508,3.52,145.2879912,9.89239902,0.59
93085,34.91,-12.33,8.76,93085,3.52,284.4324156,-21.10662433,1.09
92420,1.1,-4.46,3.7,92420,3.52,282.5199746,33.36267788,0.02
109427,281.96,31.23,33.77,109427,3.52,332.549249,6.197789,0.09
40526,-46.8,-48.65,11.23,40526,3.53,124.128951,9.18566295,1.47
20889,107.23,-36.77,21.04,20889,3.53,67.15388879,19.18052092,1.04
77516,-98.07,-27.41,20.94,77516,3.54,237.4052738,-3.43014112,-0.03
56343,-209.09,-41.6,25.23,56343,3.54,173.2510794,-31.85752405,0.92
86263,-39.3,-61.27,30.93,86263,3.54,264.3967718,-15.39840835,0.29
27288,-14.84,-1.18,46.47,27288,3.55,86.73895728,-14.82194717,0.11
99240,1210.29,-1130.34,163.73,99240,3.55,302.1744171,-66.17932101,0.76
69996,-12.81,-3.79,9.27,69996,3.55,214.8509697,-46.05808391,-0.18
20042,62.31,-6.75,18.27,20042,3.55,64.47341068,-33.79833145,-0.09
89937,531.08,-351.59,124.11,89937,3.55,275.2597457,72.73369763,0.62
1562,-14.37,-37.84,11.26,1562,3.56,4.85701265,-8.82382948,1.13
10602,90.75,-21.9,21.06,10602,3.56,34.12708452,-51.51211145,-0.11
55282,-124.47,206.61,16.75,55282,3.56,169.835511,-14.77904358,1.12
82545,-12.92,-23.8,6.31,82545,3.56,253.083973,-38.01747781,-0.21
71053,-100.44,120.22,21.92,71053,3.57,217.957741,30.37114497,1.22
44471,-37.37,-55.39,7.71,44471,3.57,135.9064949,47.15665934,0.03
75177,-91.85,-86.03,9.99,75177,3.57,230.4518186,-36.26116729,1.59
37740,-22.45,-56.24,22.73,37740,3.57,116.1119524,24.39812929,0.9
